path,label,crop
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot265_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot275_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot317_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot192_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot137_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot233_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot247_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot252_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot180_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot179_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot30_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot25_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot206_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot259_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot293_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot225_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot170_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot153_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot189_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot279_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot224_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot212_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot20_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot128_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot215_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot237_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot315_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot14_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1249_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1254_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot17_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot205_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot251_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1247_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot305_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot273_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot164_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot146_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot294_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot12_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot309_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot141_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot222_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot223_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1256_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot316_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot166_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot243_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot191_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot144_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot255_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot286_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot147_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot253_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot203_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot282_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot269_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot238_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot258_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot188_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot182_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot125_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot163_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot227_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot26_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot248_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot221_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot181_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot28_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot151_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot130_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot161_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot302_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1242_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot133_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot22_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot195_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot177_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot290_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1246_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot138_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot291_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot284_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1239_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1238_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot220_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1248_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot199_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot307_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot217_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot210_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot234_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1240_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot207_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot21_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot165_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot240_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot15_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot18_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1264_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot228_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot283_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot123_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot135_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot277_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot257_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1260_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot169_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot244_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot214_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot232_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1258_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot287_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot306_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot184_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot194_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot142_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot175_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot127_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot304_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot208_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot268_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot158_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot172_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot242_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot16_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot129_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot202_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot204_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot160_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot218_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1243_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot197_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot13_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot230_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot296_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot264_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot176_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot193_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot29_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1244_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot299_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot250_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot173_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot216_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot150_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot156_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot124_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot198_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot301_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot318_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot132_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot274_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot149_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot270_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot231_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot254_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot239_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot312_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot126_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot298_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot136_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot241_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot178_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot276_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1262_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot185_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot266_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot310_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot278_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot311_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot1252_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot483_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot50_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot523_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot409_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot377_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot48_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot359_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot524_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot453_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot511_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot39_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot515_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot486_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot401_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot470_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot319_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot356_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot441_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot43_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot481_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot337_.jpg,leaf spot,Maize
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Maize/leaf spot/leaf spot37_.jpg,leaf spot,Maize
