path,label,label_id
output/processed/healthy/healthy657_.jpg,healthy,7
output/processed/healthy/healthy119_.jpg,healthy,7
output/processed/red rust/red rust128_.jpg,red rust,14
output/processed/streak virus/streak virus503_.jpg,streak virus,16
output/processed/leaf blight/leaf blight54_.jpg,leaf blight,9
output/processed/red rust/red rust1010_.jpg,red rust,14
output/processed/streak virus/streak virus231_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight1716_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose219_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot1539_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight260_.jpg,leaf blight,9
output/processed/leaf spot/leaf spot864_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner1207_.jpg,leaf miner,11
output/processed/fall armyworm/fall armyworm125_.jpg,fall armyworm,3
output/processed/leaf beetle/leaf beetle745_.jpg,leaf beetle,8
output/processed/brown spot/brown spot571_.jpg,brown spot,2
output/processed/gumosis/gumosis266_.jpg,gumosis,6
output/processed/bacterial blight/bacterial blight2560_.jpg,bacterial blight,1
output/processed/grasshoper/grasshoper513_.jpg,grasshoper,4
output/processed/brown spot/brown spot555_.jpg,brown spot,2
output/processed/red rust/red rust121_.jpg,red rust,14
output/processed/leaf spot/leaf spot149_.jpg,leaf spot,12
output/processed/verticulium wilt/verticulium wilt423_.jpg,verticulium wilt,17
output/processed/healthy/healthy691_.jpg,healthy,7
output/processed/brown spot/brown spot166_.jpg,brown spot,2
output/processed/healthy/healthy667_.jpg,healthy,7
output/processed/anthracnose/anthracnose522_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight676_.jpg,bacterial blight,1
output/processed/red rust/red rust396_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight2407_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle521_.jpg,leaf beetle,8
output/processed/anthracnose/anthracnose403_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot669_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot649_.jpg,brown spot,2
output/processed/leaf blight/leaf blight820_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight2288_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1682_.jpg,bacterial blight,1
output/processed/healthy/healthy697_.jpg,healthy,7
output/processed/leaf miner/leaf miner485_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot928_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner345_.jpg,leaf miner,11
output/processed/verticulium wilt/verticulium wilt294_.jpg,verticulium wilt,17
output/processed/leaf blight/leaf blight195_.jpg,leaf blight,9
output/processed/grasshoper/grasshoper622_.jpg,grasshoper,4
output/processed/bacterial blight/bacterial blight1955_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner288_.jpg,leaf miner,11
output/processed/streak virus/streak virus431_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight703_.jpg,bacterial blight,1
output/processed/mosaic/mosaic888_.jpg,mosaic,13
output/processed/grasshoper/grasshoper138_.jpg,grasshoper,4
output/processed/red rust/red rust1096_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot580_.jpg,septoria leaf spot,15
output/processed/grasshoper/grasshoper276_.jpg,grasshoper,4
output/processed/anthracnose/anthracnose627_.jpg,anthracnose,0
output/processed/green mite/green mite27_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight97_.jpg,bacterial blight,1
output/processed/healthy/healthy264_.jpg,healthy,7
output/processed/anthracnose/anthracnose1054_.jpg,anthracnose,0
output/processed/brown spot/brown spot73_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot1285_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner197_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner228_.jpg,leaf miner,11
output/processed/healthy/healthy541_.jpg,healthy,7
output/processed/leaf curl/leaf curl410_.jpg,leaf curl,10
output/processed/leaf blight/leaf blight272_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight597_.jpg,bacterial blight,1
output/processed/streak virus/streak virus1008_.jpg,streak virus,16
output/processed/fall armyworm/fall armyworm244_.jpg,fall armyworm,3
output/processed/anthracnose/anthracnose72_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose1715_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose1071_.jpg,anthracnose,0
output/processed/streak virus/streak virus601_.jpg,streak virus,16
output/processed/leaf spot/leaf spot1072_.jpg,leaf spot,12
output/processed/brown spot/brown spot1333_.jpg,brown spot,2
output/processed/healthy/healthy1103_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight369_.jpg,bacterial blight,1
output/processed/healthy/healthy847_.jpg,healthy,7
output/processed/anthracnose/anthracnose992_.jpg,anthracnose,0
output/processed/streak virus/streak virus583_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight579_.jpg,bacterial blight,1
output/processed/leaf curl/leaf curl247_.jpg,leaf curl,10
output/processed/brown spot/brown spot534_.jpg,brown spot,2
output/processed/leaf spot/leaf spot1048_.jpg,leaf spot,12
output/processed/verticulium wilt/verticulium wilt365_.jpg,verticulium wilt,17
output/processed/red rust/red rust41_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1308_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1238_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight2521_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot439_.jpg,septoria leaf spot,15
output/processed/healthy/healthy1299_.jpg,healthy,7
output/processed/streak virus/streak virus623_.jpg,streak virus,16
output/processed/leaf beetle/leaf beetle508_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot446_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner785_.jpg,leaf miner,11
output/processed/brown spot/brown spot1443_.jpg,brown spot,2
output/processed/leaf miner/leaf miner1370_.jpg,leaf miner,11
output/processed/brown spot/brown spot1019_.jpg,brown spot,2
output/processed/fall armyworm/fall armyworm222_.jpg,fall armyworm,3
output/processed/streak virus/streak virus281_.jpg,streak virus,16
output/processed/mosaic/mosaic297_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight1467_.jpg,bacterial blight,1
output/processed/mosaic/mosaic764_.jpg,mosaic,13
output/processed/brown spot/brown spot777_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt348_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight2098_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1312_.jpg,leaf miner,11
output/processed/leaf beetle/leaf beetle466_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot1199_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1415_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose1291_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight865_.jpg,bacterial blight,1
output/processed/brown spot/brown spot1123_.jpg,brown spot,2
output/processed/red rust/red rust993_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1193_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle543_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot1561_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot517_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner848_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose1581_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot196_.jpg,septoria leaf spot,15
output/processed/healthy/healthy1100_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight2534_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1307_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight1973_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight670_.jpg,leaf blight,9
output/processed/leaf blight/leaf blight145_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight2471_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose581_.jpg,anthracnose,0
output/processed/mosaic/mosaic453_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight1469_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1567_.jpg,anthracnose,0
output/processed/healthy/healthy884_.jpg,healthy,7
output/processed/brown spot/brown spot1103_.jpg,brown spot,2
output/processed/red rust/red rust1438_.jpg,red rust,14
output/processed/red rust/red rust1652_.jpg,red rust,14
output/processed/mosaic/mosaic30_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight1933_.jpg,bacterial blight,1
output/processed/mosaic/mosaic726_.jpg,mosaic,13
output/processed/leaf spot/leaf spot615_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose1704_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose371_.jpg,anthracnose,0
output/processed/leaf beetle/leaf beetle223_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot1543_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner898_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose1153_.jpg,anthracnose,0
output/processed/fall armyworm/fall armyworm214_.jpg,fall armyworm,3
output/processed/green mite/green mite449_.jpg,green mite,5
output/processed/anthracnose/anthracnose60_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner1136_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1478_.jpg,septoria leaf spot,15
output/processed/healthy/healthy506_.jpg,healthy,7
output/processed/brown spot/brown spot784_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot617_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic156_.jpg,mosaic,13
output/processed/leaf blight/leaf blight1167_.jpg,leaf blight,9
output/processed/red rust/red rust518_.jpg,red rust,14
output/processed/mosaic/mosaic386_.jpg,mosaic,13
output/processed/leaf beetle/leaf beetle566_.jpg,leaf beetle,8
output/processed/leaf blight/leaf blight883_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose227_.jpg,anthracnose,0
output/processed/gumosis/gumosis155_.jpg,gumosis,6
output/processed/green mite/green mite610_.jpg,green mite,5
output/processed/anthracnose/anthracnose143_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot2022_-GS0HMZ.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1370_.jpg,bacterial blight,1
output/processed/brown spot/brown spot951_.jpg,brown spot,2
output/processed/fall armyworm/fall armyworm133_.jpg,fall armyworm,3
output/processed/bacterial blight/bacterial blight1393_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight202_.jpg,leaf blight,9
output/processed/green mite/green mite388_.jpg,green mite,5
output/processed/green mite/green mite525_.jpg,green mite,5
output/processed/mosaic/mosaic1152_.jpg,mosaic,13
output/processed/leaf beetle/leaf beetle117_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot1371_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1723_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight2279_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle62_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight201_.jpg,bacterial blight,1
output/processed/red rust/red rust776_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight710_.jpg,bacterial blight,1
output/processed/brown spot/brown spot580_.jpg,brown spot,2
output/processed/brown spot/brown spot196_.jpg,brown spot,2
output/processed/gumosis/gumosis79_.jpg,gumosis,6
output/processed/grasshoper/grasshoper424_.jpg,grasshoper,4
output/processed/red rust/red rust1633_.jpg,red rust,14
output/processed/green mite/green mite957_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight198_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle31_.jpg,leaf beetle,8
output/processed/brown spot/brown spot304_.jpg,brown spot,2
output/processed/leaf spot/leaf spot1086_.jpg,leaf spot,12
output/processed/leaf blight/leaf blight587_.jpg,leaf blight,9
output/processed/verticulium wilt/verticulium wilt678_.jpg,verticulium wilt,17
output/processed/leaf beetle/leaf beetle942_.jpg,leaf beetle,8
output/processed/brown spot/brown spot1405_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight2406_.jpg,bacterial blight,1
output/processed/brown spot/brown spot463_.jpg,brown spot,2
output/processed/mosaic/mosaic886_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight805_.jpg,bacterial blight,1
output/processed/mosaic/mosaic29_.jpg,mosaic,13
output/processed/red rust/red rust182_.jpg,red rust,14
output/processed/leaf spot/leaf spot597_.jpg,leaf spot,12
output/processed/leaf blight/leaf blight1181_.jpg,leaf blight,9
output/processed/septoria leaf spot/septoria leaf spot1395_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot1241_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic483_.jpg,mosaic,13
output/processed/leaf beetle/leaf beetle681_.jpg,leaf beetle,8
output/processed/brown spot/brown spot971_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt757_.jpg,verticulium wilt,17
output/processed/leaf spot/leaf spot1135_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight1259_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose419_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner877_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot1006_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight943_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle718_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight1454_.jpg,bacterial blight,1
output/processed/brown spot/brown spot343_.jpg,brown spot,2
output/processed/mosaic/mosaic473_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight1471_.jpg,bacterial blight,1
output/processed/healthy/healthy663_.jpg,healthy,7
output/processed/grasshoper/grasshoper303_.jpg,grasshoper,4
output/processed/red rust/red rust17_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot545_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight1074_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight1394_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight1204_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose1573_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose1367_.jpg,anthracnose,0
output/processed/green mite/green mite710_.jpg,green mite,5
output/processed/red rust/red rust487_.jpg,red rust,14
output/processed/red rust/red rust361_.jpg,red rust,14
output/processed/grasshoper/grasshoper543_.jpg,grasshoper,4
output/processed/mosaic/mosaic1009_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight2001_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner491_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot2310_-fU8ZIY.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot2325_-RLI584.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight758_.jpg,leaf blight,9
output/processed/leaf miner/leaf miner1083_.jpg,leaf miner,11
output/processed/red rust/red rust551_.jpg,red rust,14
output/processed/leaf curl/leaf curl291_.jpg,leaf curl,10
output/processed/septoria leaf spot/septoria leaf spot199_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic514_.jpg,mosaic,13
output/processed/leaf miner/leaf miner506_.jpg,leaf miner,11
output/processed/green mite/green mite990_.jpg,green mite,5
output/processed/anthracnose/anthracnose1266_.jpg,anthracnose,0
output/processed/leaf beetle/leaf beetle416_.jpg,leaf beetle,8
output/processed/brown spot/brown spot398_.jpg,brown spot,2
